iteration,dataset,algorithm,support,time,memory
7,Chess,FIM Eclat,0.8,0.018774986267089844,0.03515625
7,Chess,FIM Eclat,0.9,0.004066944122314453,0.01953125
7,Mushrooms,My Eclat,0.7,0.036229610443115234,9.484375
7,Mushrooms,My Eclat,0.8,0.03250837326049805,0.0234375
7,Mushrooms,My Eclat,0.9,0.03226423263549805,0.0234375
7,Mushrooms,My Postdiffset,0.7,0.03289914131164551,0.0234375
7,Mushrooms,My Postdiffset,0.8,0.03185725212097168,0.0234375
7,Mushrooms,My Postdiffset,0.9,0.03149223327636719,0.0234375
7,Mushrooms,My Adv. Eclat,0.7,0.01822066307067871,0.0234375
7,Mushrooms,My Adv. Eclat,0.8,0.01829695701599121,0.0234375
7,Mushrooms,My Adv. Eclat,0.9,0.01838994026184082,0.0234375
7,Mushrooms,FIM Apriori,0.7,0.007178544998168945,0.0234375
7,Mushrooms,FIM Apriori,0.8,0.006773710250854492,0.0234375
7,Mushrooms,FIM Apriori,0.9,0.006745100021362305,0.01953125
7,Mushrooms,FIM Eclat,0.7,0.006895303726196289,0.01953125
7,Mushrooms,FIM Eclat,0.8,0.0067632198333740234,0.0234375
7,Mushrooms,FIM Eclat,0.9,0.006625175476074219,0.0234375
8,Retail,My Eclat,0.1,0.29424309730529785,30.95703125
8,Retail,My Eclat,0.2,0.2871105670928955,11.03125
8,Retail,My Eclat,0.3,0.28272128105163574,8.90625
8,Retail,My Eclat,0.4,0.2889091968536377,8.92578125
8,Retail,My Eclat,0.5,0.27973461151123047,8.84765625
8,Retail,My Eclat,0.6,0.281710147857666,9.08203125
8,Retail,My Eclat,0.7,0.28296947479248047,8.83984375
8,Retail,My Eclat,0.8,0.2825045585632324,9.1640625
8,Retail,My Eclat,0.9,0.2818477153778076,8.91015625
8,Retail,My Postdiffset,0.1,0.28759074211120605,9.03515625
8,Retail,My Postdiffset,0.2,0.2866859436035156,11.03515625
8,Retail,My Postdiffset,0.3,0.28310704231262207,8.890625
8,Retail,My Postdiffset,0.4,0.2942779064178467,8.8359375
8,Retail,My Postdiffset,0.5,0.2827029228210449,8.9765625
8,Retail,My Postdiffset,0.6,0.2893543243408203,9.08984375
8,Retail,My Postdiffset,0.7,0.31116819381713867,8.85546875
8,Retail,My Postdiffset,0.8,0.28500819206237793,8.91796875
8,Retail,My Postdiffset,0.9,0.2821056842803955,8.7890625
8,Retail,My Adv. Eclat,0.1,0.27088308334350586,146.0859375
8,Retail,My Adv. Eclat,0.2,0.2367851734161377,1.2578125
8,Retail,My Adv. Eclat,0.3,0.2346327304840088,0.07421875
8,Retail,My Adv. Eclat,0.4,0.2414088249206543,0.1015625
8,Retail,My Adv. Eclat,0.5,0.24010252952575684,0.0234375
8,Retail,My Adv. Eclat,0.6,0.2350759506225586,0.02734375
8,Retail,My Adv. Eclat,0.7,0.23358392715454102,0.02734375
8,Retail,My Adv. Eclat,0.8,0.23756170272827148,0.03125
8,Retail,My Adv. Eclat,0.9,0.23710870742797852,0.0234375
8,Retail,FIM Apriori,0.1,0.07666850090026855,1.6328125
8,Retail,FIM Apriori,0.2,0.07574963569641113,0.02734375
8,Retail,FIM Apriori,0.3,0.08497285842895508,0.0234375
8,Retail,FIM Apriori,0.4,0.07589316368103027,0.02734375
8,Retail,FIM Apriori,0.5,0.07450103759765625,0.0234375
8,Retail,FIM Apriori,0.6,0.07340002059936523,0.0234375
8,Retail,FIM Apriori,0.7,0.07321739196777344,0.12109375
8,Retail,FIM Apriori,0.8,0.07191658020019531,0.03515625
8,Retail,FIM Apriori,0.9,0.07297348976135254,0.0234375
8,Retail,FIM Eclat,0.1,0.07617497444152832,0.03515625
8,Retail,FIM Eclat,0.2,0.07705402374267578,0.0234375
8,Retail,FIM Eclat,0.3,0.07642793655395508,0.15625
8,Retail,FIM Eclat,0.4,0.0755014419555664,0.0234375
8,Retail,FIM Eclat,0.5,0.07420635223388672,0.0234375
8,Retail,FIM Eclat,0.6,0.07332634925842285,0.0234375
8,Retail,FIM Eclat,0.7,0.07367467880249023,0.0234375
8,Retail,FIM Eclat,0.8,0.07260990142822266,0.0234375
8,Retail,FIM Eclat,0.9,0.07311081886291504,0.0234375
8,Kosarak,My Eclat,0.1,2.9078612327575684,416.41015625
8,Kosarak,My Eclat,0.2,2.755161762237549,151.1171875
8,Kosarak,My Eclat,0.3,2.7519118785858154,150.54296875
8,Kosarak,My Eclat,0.4,2.765821933746338,366.59765625
8,Kosarak,My Eclat,0.5,2.6900336742401123,134.5234375
8,Kosarak,My Eclat,0.6,2.6827149391174316,134.4140625
8,Kosarak,My Eclat,0.7,2.747499942779541,134.38671875
8,Kosarak,My Eclat,0.8,2.6837735176086426,134.32421875
8,Kosarak,My Eclat,0.9,2.6891989707946777,134.38671875
8,Kosarak,My Postdiffset,0.1,2.816934823989868,150.390625
8,Kosarak,My Postdiffset,0.2,2.917820692062378,390.37890625
8,Kosarak,My Postdiffset,0.3,2.8267054557800293,150.65234375
8,Kosarak,My Postdiffset,0.4,2.72873592376709,142.41796875
8,Kosarak,My Postdiffset,0.5,2.6809539794921875,134.21875
8,Kosarak,My Postdiffset,0.6,2.6813137531280518,134.2265625
8,Kosarak,My Postdiffset,0.7,2.7780888080596924,134.23046875
8,Kosarak,My Postdiffset,0.8,2.68852162361145,134.23828125
8,Kosarak,My Postdiffset,0.9,2.766279458999634,371.68359375
8,Kosarak,My Adv. Eclat,0.1,5.920341968536377,4648.26953125
8,Kosarak,My Adv. Eclat,0.2,5.853403806686401,4871.61328125
8,Kosarak,My Adv. Eclat,0.3,5.9331254959106445,4871.171875
8,Kosarak,My Adv. Eclat,0.4,5.984551906585693,4871.546875
8,Kosarak,My Adv. Eclat,0.5,5.905630350112915,4871.0390625
8,Kosarak,My Adv. Eclat,0.6,5.896065950393677,4870.80078125
8,Kosarak,My Adv. Eclat,0.7,5.884673595428467,4871.0
8,Kosarak,My Adv. Eclat,0.8,5.887129545211792,4871.24609375
8,Kosarak,My Adv. Eclat,0.9,6.071720838546753,4870.87890625
8,Kosarak,FIM Apriori,0.1,1.0657188892364502,61.01953125
8,Kosarak,FIM Apriori,0.2,0.9073314666748047,1.92578125
8,Kosarak,FIM Apriori,0.3,0.8846633434295654,0.6171875
8,Kosarak,FIM Apriori,0.4,0.8263294696807861,0.19140625
8,Kosarak,FIM Apriori,0.5,0.7628946304321289,0.109375
8,Kosarak,FIM Apriori,0.6,0.7895228862762451,0.0234375
8,Kosarak,FIM Apriori,0.7,0.722999095916748,0.09375
8,Kosarak,FIM Apriori,0.8,0.6609737873077393,0.3203125
8,Kosarak,FIM Apriori,0.9,0.6639430522918701,0.35546875
8,Kosarak,FIM Eclat,0.1,0.9508790969848633,0.35546875
8,Kosarak,FIM Eclat,0.2,0.8996357917785645,0.23046875
8,Kosarak,FIM Eclat,0.3,0.8976376056671143,0.05078125
8,Kosarak,FIM Eclat,0.4,0.8456246852874756,0.09375
8,Kosarak,FIM Eclat,0.5,0.7720544338226318,0.10546875
8,Kosarak,FIM Eclat,0.6,0.7919797897338867,0.03515625
8,Kosarak,FIM Eclat,0.7,0.6634595394134521,0.03125
8,Kosarak,FIM Eclat,0.8,0.6589276790618896,0.0234375
8,Kosarak,FIM Eclat,0.9,0.6624147891998291,0.02734375
8,Chess,My Eclat,0.7,3.409985303878784,31.4296875
8,Chess,My Eclat,0.8,0.6116194725036621,12.46875
8,Chess,My Eclat,0.9,0.06859517097473145,9.8125
8,Chess,My Postdiffset,0.7,0.8515195846557617,301.92578125
8,Chess,My Postdiffset,0.8,0.08811306953430176,0.37109375
8,Chess,My Postdiffset,0.9,0.028623580932617188,0.0234375
8,Chess,My Adv. Eclat,0.7,0.09720492362976074,19.6640625
8,Chess,My Adv. Eclat,0.8,0.03355073928833008,0.03125
8,Chess,My Adv. Eclat,0.9,0.011062860488891602,0.01953125
8,Chess,FIM Apriori,0.7,0.07547140121459961,2.640625
8,Chess,FIM Apriori,0.8,0.02422046661376953,0.0234375
8,Chess,FIM Apriori,0.9,0.004104137420654297,0.0234375
8,Chess,FIM Eclat,0.7,0.02807140350341797,0.203125
8,Chess,FIM Eclat,0.8,0.01793670654296875,0.0234375
8,Chess,FIM Eclat,0.9,0.004017353057861328,0.0234375
8,Mushrooms,My Eclat,0.7,0.036382198333740234,2.98046875
8,Mushrooms,My Eclat,0.8,0.03300046920776367,0.0234375
8,Mushrooms,My Eclat,0.9,0.03213930130004883,0.0234375
8,Mushrooms,My Postdiffset,0.7,0.032439231872558594,0.0234375
8,Mushrooms,My Postdiffset,0.8,0.03288674354553223,0.0234375
8,Mushrooms,My Postdiffset,0.9,0.03232860565185547,0.0234375
8,Mushrooms,My Adv. Eclat,0.7,0.018430709838867188,0.0234375
8,Mushrooms,My Adv. Eclat,0.8,0.018553972244262695,0.0234375
8,Mushrooms,My Adv. Eclat,0.9,0.017960786819458008,0.0234375
8,Mushrooms,FIM Apriori,0.7,0.006860017776489258,0.0234375
8,Mushrooms,FIM Apriori,0.8,0.006665706634521484,0.0234375
8,Mushrooms,FIM Apriori,0.9,0.00993037223815918,0.0234375
8,Mushrooms,FIM Eclat,0.7,0.0069315433502197266,0.0234375
8,Mushrooms,FIM Eclat,0.8,0.006683349609375,0.0234375
8,Mushrooms,FIM Eclat,0.9,0.006644487380981445,0.0234375
9,Retail,My Eclat,0.1,0.3028526306152344,32.078125
9,Retail,My Eclat,0.2,0.283860445022583,8.921875
9,Retail,My Eclat,0.3,0.28473734855651855,9.2734375
9,Retail,My Eclat,0.4,0.2838325500488281,8.86328125
9,Retail,My Eclat,0.5,0.2827460765838623,9.0
9,Retail,My Eclat,0.6,0.2932865619659424,9.1171875
9,Retail,My Eclat,0.7,0.2802755832672119,8.90234375
9,Retail,My Eclat,0.8,0.281846284866333,8.828125
9,Retail,My Eclat,0.9,0.2878994941711426,8.90234375
9,Retail,My Postdiffset,0.1,0.28844475746154785,9.03515625
9,Retail,My Postdiffset,0.2,0.29014158248901367,9.01953125
9,Retail,My Postdiffset,0.3,0.2909433841705322,9.02734375
9,Retail,My Postdiffset,0.4,0.28514885902404785,8.87109375
9,Retail,My Postdiffset,0.5,0.2894606590270996,8.9296875
9,Retail,My Postdiffset,0.6,0.28159499168395996,9.0
9,Retail,My Postdiffset,0.7,0.2827482223510742,9.03125
9,Retail,My Postdiffset,0.8,0.28130459785461426,9.00390625
9,Retail,My Postdiffset,0.9,0.2853050231933594,8.77734375
9,Retail,My Adv. Eclat,0.1,0.2765328884124756,144.890625
9,Retail,My Adv. Eclat,0.2,0.23656868934631348,0.33984375
9,Retail,My Adv. Eclat,0.3,0.23990154266357422,0.69140625
9,Retail,My Adv. Eclat,0.4,0.24313926696777344,0.02734375
9,Retail,My Adv. Eclat,0.5,0.2364044189453125,0.02734375
9,Retail,My Adv. Eclat,0.6,0.2374734878540039,0.02734375
9,Retail,My Adv. Eclat,0.7,0.24490618705749512,0.02734375
9,Retail,My Adv. Eclat,0.8,0.24160051345825195,0.02734375
9,Retail,My Adv. Eclat,0.9,0.247511625289917,0.02734375
9,Retail,FIM Apriori,0.1,0.0795903205871582,1.6953125
9,Retail,FIM Apriori,0.2,0.0768885612487793,0.03515625
9,Retail,FIM Apriori,0.3,0.07587552070617676,0.0234375
9,Retail,FIM Apriori,0.4,0.07584857940673828,0.0234375
9,Retail,FIM Apriori,0.5,0.07423710823059082,0.0234375
9,Retail,FIM Apriori,0.6,0.07236361503601074,0.0234375
9,Retail,FIM Apriori,0.7,0.0724480152130127,0.0546875
9,Retail,FIM Apriori,0.8,0.08111214637756348,0.0703125
9,Retail,FIM Apriori,0.9,0.07327699661254883,0.02734375
9,Retail,FIM Eclat,0.1,0.0783689022064209,0.03515625
9,Retail,FIM Eclat,0.2,0.07787966728210449,0.16015625
9,Retail,FIM Eclat,0.3,0.07661557197570801,0.0234375
9,Retail,FIM Eclat,0.4,0.07578635215759277,0.0234375
9,Retail,FIM Eclat,0.5,0.07465767860412598,0.0234375
9,Retail,FIM Eclat,0.6,0.0727224349975586,0.0234375
9,Retail,FIM Eclat,0.7,0.07347917556762695,0.0234375
9,Retail,FIM Eclat,0.8,0.07267951965332031,0.0234375
9,Retail,FIM Eclat,0.9,0.07392191886901855,0.0234375
9,Kosarak,My Eclat,0.1,2.8503589630126953,412.171875
9,Kosarak,My Eclat,0.2,2.7490715980529785,150.6484375
9,Kosarak,My Eclat,0.3,2.8041884899139404,387.0859375
9,Kosarak,My Eclat,0.4,2.7076823711395264,142.17578125
9,Kosarak,My Eclat,0.5,2.693497657775879,133.515625
9,Kosarak,My Eclat,0.6,2.7047250270843506,133.28515625
9,Kosarak,My Eclat,0.7,2.756784677505493,133.21875
9,Kosarak,My Eclat,0.8,2.7226855754852295,133.3203125
9,Kosarak,My Eclat,0.9,2.710237979888916,133.41015625
9,Kosarak,My Postdiffset,0.1,2.8995277881622314,153.421875
9,Kosarak,My Postdiffset,0.2,2.754617691040039,149.4140625
9,Kosarak,My Postdiffset,0.3,2.770728826522827,149.4140625
9,Kosarak,My Postdiffset,0.4,2.7102389335632324,141.38671875
9,Kosarak,My Postdiffset,0.5,2.6945278644561768,133.1796875
9,Kosarak,My Postdiffset,0.6,2.704623222351074,133.3828125
9,Kosarak,My Postdiffset,0.7,2.6905078887939453,133.3828125
9,Kosarak,My Postdiffset,0.8,2.6944565773010254,133.3203125
9,Kosarak,My Postdiffset,0.9,2.7396185398101807,363.9296875
9,Kosarak,My Adv. Eclat,0.1,5.839820146560669,4648.73828125
9,Kosarak,My Adv. Eclat,0.2,6.003738641738892,4871.3203125
9,Kosarak,My Adv. Eclat,0.3,5.894253730773926,4870.9453125
9,Kosarak,My Adv. Eclat,0.4,5.901658773422241,4871.28515625
9,Kosarak,My Adv. Eclat,0.5,5.833556890487671,4870.93359375
9,Kosarak,My Adv. Eclat,0.6,5.897285223007202,4870.53125
9,Kosarak,My Adv. Eclat,0.7,5.87139368057251,4871.41015625
9,Kosarak,My Adv. Eclat,0.8,5.975401401519775,4871.27734375
9,Kosarak,My Adv. Eclat,0.9,6.0152716636657715,4871.03515625
9,Kosarak,FIM Apriori,0.1,0.9399852752685547,60.9765625
9,Kosarak,FIM Apriori,0.2,0.8948702812194824,2.296875
9,Kosarak,FIM Apriori,0.3,0.8883395195007324,0.671875
9,Kosarak,FIM Apriori,0.4,0.8349206447601318,0.328125
9,Kosarak,FIM Apriori,0.5,0.7699005603790283,0.16796875
9,Kosarak,FIM Apriori,0.6,0.7688548564910889,0.1875
9,Kosarak,FIM Apriori,0.7,0.6617264747619629,0.06640625
9,Kosarak,FIM Apriori,0.8,0.6586589813232422,0.28125
9,Kosarak,FIM Apriori,0.9,0.6618409156799316,0.11328125
9,Kosarak,FIM Eclat,0.1,0.9250280857086182,0.40625
9,Kosarak,FIM Eclat,0.2,0.8970165252685547,0.078125
9,Kosarak,FIM Eclat,0.3,0.9076230525970459,0.10546875
9,Kosarak,FIM Eclat,0.4,0.8500690460205078,0.03125
9,Kosarak,FIM Eclat,0.5,0.7582526206970215,0.19140625
9,Kosarak,FIM Eclat,0.6,0.7570252418518066,0.0234375
9,Kosarak,FIM Eclat,0.7,0.6545422077178955,0.0546875
9,Kosarak,FIM Eclat,0.8,0.6810817718505859,0.08984375
9,Kosarak,FIM Eclat,0.9,0.6565783023834229,0.0234375
9,Chess,My Eclat,0.7,3.388420581817627,29.51171875
9,Chess,My Eclat,0.8,0.6006672382354736,12.53125
9,Chess,My Eclat,0.9,0.06933808326721191,10.68359375
9,Chess,My Postdiffset,0.7,0.8261749744415283,298.2578125
9,Chess,My Postdiffset,0.8,0.08214807510375977,0.44921875
9,Chess,My Postdiffset,0.9,0.0282747745513916,0.0234375
9,Chess,My Adv. Eclat,0.7,0.09652328491210938,9.55859375
9,Chess,My Adv. Eclat,0.8,0.03308224678039551,0.03125
9,Chess,My Adv. Eclat,0.9,0.011095285415649414,0.0234375
9,Chess,FIM Apriori,0.7,0.07553696632385254,3.06640625
9,Chess,FIM Apriori,0.8,0.024456024169921875,0.0234375
9,Chess,FIM Apriori,0.9,0.0041844844818115234,0.0234375
9,Chess,FIM Eclat,0.7,0.027096033096313477,0.30859375
9,Chess,FIM Eclat,0.8,0.01902318000793457,0.03515625
9,Chess,FIM Eclat,0.9,0.004022121429443359,0.0234375
9,Mushrooms,My Eclat,0.7,0.03692269325256348,9.515625
9,Mushrooms,My Eclat,0.8,0.032774925231933594,0.0234375
9,Mushrooms,My Eclat,0.9,0.03300309181213379,0.0234375
9,Mushrooms,My Postdiffset,0.7,0.03267192840576172,0.0234375
9,Mushrooms,My Postdiffset,0.8,0.03257608413696289,0.0234375
9,Mushrooms,My Postdiffset,0.9,0.032033443450927734,0.0234375
9,Mushrooms,My Adv. Eclat,0.7,0.01910233497619629,0.0234375
9,Mushrooms,My Adv. Eclat,0.8,0.01846146583557129,0.0234375
9,Mushrooms,My Adv. Eclat,0.9,0.01831221580505371,0.0234375
9,Mushrooms,FIM Apriori,0.7,0.007094860076904297,0.0234375
9,Mushrooms,FIM Apriori,0.8,0.006926059722900391,0.0234375
9,Mushrooms,FIM Apriori,0.9,0.00699925422668457,0.01953125
9,Mushrooms,FIM Eclat,0.7,0.006964921951293945,0.0234375
9,Mushrooms,FIM Eclat,0.8,0.006965160369873047,0.0234375
9,Mushrooms,FIM Eclat,0.9,0.0069065093994140625,0.01953125
10,Retail,My Eclat,0.1,0.2970571517944336,32.3203125
10,Retail,My Eclat,0.2,0.29365968704223633,8.9140625
10,Retail,My Eclat,0.3,0.285442590713501,9.3125
10,Retail,My Eclat,0.4,0.2854785919189453,9.0078125
10,Retail,My Eclat,0.5,0.2854621410369873,9.01953125
10,Retail,My Eclat,0.6,0.2846834659576416,9.125
10,Retail,My Eclat,0.7,0.28758668899536133,8.8046875
10,Retail,My Eclat,0.8,0.2827315330505371,9.140625
10,Retail,My Eclat,0.9,0.28786277770996094,8.85546875
10,Retail,My Postdiffset,0.1,0.294844388961792,8.95703125
10,Retail,My Postdiffset,0.2,0.28676772117614746,11.03515625
10,Retail,My Postdiffset,0.3,0.31087565422058105,8.98046875
10,Retail,My Postdiffset,0.4,0.283872127532959,8.87890625
10,Retail,My Postdiffset,0.5,0.2830653190612793,8.80078125
10,Retail,My Postdiffset,0.6,0.28368186950683594,9.02734375
10,Retail,My Postdiffset,0.7,0.28472185134887695,8.87890625
10,Retail,My Postdiffset,0.8,0.29967784881591797,9.03125
10,Retail,My Postdiffset,0.9,0.28235864639282227,8.83984375
10,Retail,My Adv. Eclat,0.1,0.2652018070220947,144.76953125
10,Retail,My Adv. Eclat,0.2,0.23423480987548828,0.66796875
10,Retail,My Adv. Eclat,0.3,0.23531389236450195,0.02734375
10,Retail,My Adv. Eclat,0.4,0.23095130920410156,0.0546875
10,Retail,My Adv. Eclat,0.5,0.2362680435180664,0.0234375
10,Retail,My Adv. Eclat,0.6,0.2346959114074707,0.02734375
10,Retail,My Adv. Eclat,0.7,0.23262500762939453,0.02734375
10,Retail,My Adv. Eclat,0.8,0.23527741432189941,0.0546875
10,Retail,My Adv. Eclat,0.9,0.23384523391723633,0.0234375
10,Retail,FIM Apriori,0.1,0.0790708065032959,1.578125
10,Retail,FIM Apriori,0.2,0.08208155632019043,0.0390625
10,Retail,FIM Apriori,0.3,0.07680463790893555,0.1328125
10,Retail,FIM Apriori,0.4,0.07750797271728516,0.03125
10,Retail,FIM Apriori,0.5,0.07439398765563965,0.02734375
10,Retail,FIM Apriori,0.6,0.07228994369506836,0.0234375
10,Retail,FIM Apriori,0.7,0.07280993461608887,0.2109375
10,Retail,FIM Apriori,0.8,0.07303333282470703,0.03125
10,Retail,FIM Apriori,0.9,0.07256793975830078,0.0234375
10,Retail,FIM Eclat,0.1,0.07923650741577148,0.03125
10,Retail,FIM Eclat,0.2,0.07652950286865234,0.16015625
10,Retail,FIM Eclat,0.3,0.07775330543518066,0.0234375
10,Retail,FIM Eclat,0.4,0.07666611671447754,0.0234375
10,Retail,FIM Eclat,0.5,0.07452130317687988,0.0234375
10,Retail,FIM Eclat,0.6,0.07488775253295898,0.0234375
10,Retail,FIM Eclat,0.7,0.07332444190979004,0.02734375
10,Retail,FIM Eclat,0.8,0.07320928573608398,0.0234375
10,Retail,FIM Eclat,0.9,0.07240986824035645,0.02734375
10,Kosarak,My Eclat,0.1,2.892697811126709,409.83984375
10,Kosarak,My Eclat,0.2,2.7460269927978516,147.9453125
10,Kosarak,My Eclat,0.3,2.8093724250793457,382.66796875
10,Kosarak,My Eclat,0.4,2.701826810836792,138.92578125
10,Kosarak,My Eclat,0.5,2.709449529647827,130.71484375
10,Kosarak,My Eclat,0.6,2.7189011573791504,130.69140625
10,Kosarak,My Eclat,0.7,2.8458492755889893,130.3828125
10,Kosarak,My Eclat,0.8,3.178433418273926,130.37890625
10,Kosarak,My Eclat,0.9,2.8255441188812256,130.41015625
10,Kosarak,My Postdiffset,0.1,2.9709393978118896,397.60546875
10,Kosarak,My Postdiffset,0.2,2.825239419937134,146.9609375
10,Kosarak,My Postdiffset,0.3,3.1979238986968994,146.8203125
10,Kosarak,My Postdiffset,0.4,2.8376078605651855,138.4765625
10,Kosarak,My Postdiffset,0.5,2.7251739501953125,130.3125
10,Kosarak,My Postdiffset,0.6,2.7320854663848877,130.31640625
10,Kosarak,My Postdiffset,0.7,2.762151002883911,130.3828125
10,Kosarak,My Postdiffset,0.8,2.795344591140747,367.3671875
10,Kosarak,My Postdiffset,0.9,2.7926623821258545,130.59375
10,Kosarak,My Adv. Eclat,0.1,5.842482805252075,4647.32421875
10,Kosarak,My Adv. Eclat,0.2,5.8256707191467285,4871.09765625
10,Kosarak,My Adv. Eclat,0.3,5.766024351119995,4871.44140625
10,Kosarak,My Adv. Eclat,0.4,5.8717734813690186,4871.44921875
10,Kosarak,My Adv. Eclat,0.5,5.819293737411499,4871.3046875
10,Kosarak,My Adv. Eclat,0.6,5.8293561935424805,4871.19921875
10,Kosarak,My Adv. Eclat,0.7,5.913703203201294,4871.18359375
10,Kosarak,My Adv. Eclat,0.8,5.947094440460205,4871.34375
10,Kosarak,My Adv. Eclat,0.9,5.865983247756958,4870.71484375
10,Kosarak,FIM Apriori,0.1,0.9416940212249756,61.0078125
10,Kosarak,FIM Apriori,0.2,0.9157824516296387,1.93359375
10,Kosarak,FIM Apriori,0.3,0.9276285171508789,0.53515625
10,Kosarak,FIM Apriori,0.4,0.8613708019256592,0.484375
10,Kosarak,FIM Apriori,0.5,0.7872138023376465,0.20703125
10,Kosarak,FIM Apriori,0.6,0.7688782215118408,0.09765625
10,Kosarak,FIM Apriori,0.7,0.6645770072937012,0.1328125
10,Kosarak,FIM Apriori,0.8,0.6661124229431152,0.12890625
10,Kosarak,FIM Apriori,0.9,0.6710498332977295,0.12109375
10,Kosarak,FIM Eclat,0.1,0.9258568286895752,0.2265625
10,Kosarak,FIM Eclat,0.2,0.9275314807891846,0.36328125
10,Kosarak,FIM Eclat,0.3,0.8846652507781982,0.09375
10,Kosarak,FIM Eclat,0.4,0.8600802421569824,0.0390625
10,Kosarak,FIM Eclat,0.5,0.7507915496826172,0.1171875
10,Kosarak,FIM Eclat,0.6,0.7724404335021973,0.0234375
10,Kosarak,FIM Eclat,0.7,0.6683239936828613,0.0234375
10,Kosarak,FIM Eclat,0.8,0.6704282760620117,0.0234375
10,Kosarak,FIM Eclat,0.9,0.6728527545928955,0.0234375
10,Chess,My Eclat,0.7,3.3969008922576904,28.7578125
10,Chess,My Eclat,0.8,0.5990569591522217,14.12109375
10,Chess,My Eclat,0.9,0.07028961181640625,10.10546875
10,Chess,My Postdiffset,0.7,0.8393154144287109,295.66796875
10,Chess,My Postdiffset,0.8,0.08702635765075684,0.4140625
10,Chess,My Postdiffset,0.9,0.028380155563354492,0.0234375
10,Chess,My Adv. Eclat,0.7,0.09755706787109375,12.84765625
10,Chess,My Adv. Eclat,0.8,0.034132957458496094,0.03515625
10,Chess,My Adv. Eclat,0.9,0.012253046035766602,0.0234375
10,Chess,FIM Apriori,0.7,0.07799029350280762,3.078125
10,Chess,FIM Apriori,0.8,0.0244138240814209,0.0234375
10,Chess,FIM Apriori,0.9,0.004435539245605469,0.0234375
10,Chess,FIM Eclat,0.7,0.027051925659179688,0.1484375
10,Chess,FIM Eclat,0.8,0.01926565170288086,0.03515625
10,Chess,FIM Eclat,0.9,0.0042645931243896484,0.0234375
10,Mushrooms,My Eclat,0.7,0.037612199783325195,2.98046875
10,Mushrooms,My Eclat,0.8,0.0328822135925293,0.0234375
10,Mushrooms,My Eclat,0.9,0.03241586685180664,0.0234375
10,Mushrooms,My Postdiffset,0.7,0.03282785415649414,0.0234375
10,Mushrooms,My Postdiffset,0.8,0.03302359580993652,0.0234375
10,Mushrooms,My Postdiffset,0.9,0.03213930130004883,0.0234375
10,Mushrooms,My Adv. Eclat,0.7,0.018492460250854492,0.01953125
10,Mushrooms,My Adv. Eclat,0.8,0.01924443244934082,0.0234375
10,Mushrooms,My Adv. Eclat,0.9,0.018657445907592773,0.0234375
10,Mushrooms,FIM Apriori,0.7,0.006939411163330078,0.0234375
10,Mushrooms,FIM Apriori,0.8,0.006821870803833008,0.0234375
10,Mushrooms,FIM Apriori,0.9,0.006997108459472656,0.0234375
10,Mushrooms,FIM Eclat,0.7,0.0071239471435546875,0.0234375
10,Mushrooms,FIM Eclat,0.8,0.006976604461669922,0.0234375
10,Mushrooms,FIM Eclat,0.9,0.0067675113677978516,0.0234375
